ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,peso_bruto,peso_liq,sobra_limpa,sobra_suja,quantidade_distribuida,consumo_real,comensais_real,resto_ingesta_kg,pct_resto_ingesta,per_capita_g_comensal
B,2026-05-28,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,4.0,12.0,8.0,240.0,4.0,33.33333333333333,33.333333333333336
B,2026-05-28,Café,45,Leite,Leite ,18.0,18.0,0.0,0.65,18.0,17.35,240.0,0.65,3.6111111111111116,72.29166666666667
B,2026-05-28,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.2,3.0,2.8,240.0,0.2,6.666666666666667,11.666666666666666
B,2026-05-28,Café,159,Suco,Manga,40.0,40.0,0.0,2.0,40.0,38.0,240.0,2.0,5.0,158.33333333333334
B,2026-05-28,Café,168,Suco SA,Manga,15.0,15.0,0.0,4.0,15.0,11.0,240.0,4.0,26.666666666666668,45.833333333333336
B,2026-05-28,Café,137,Pão Francês,Pão Francês ,9.4,9.4,0.0,2.0,9.4,7.4,240.0,2.0,21.27659574468085,30.83333333333333
B,2026-05-28,Café,138,Pão Opção,Pão Sovado ,13.9,13.9,0.0,3.4,13.9,10.5,240.0,3.4,24.460431654676256,43.75
B,2026-05-28,Café,24,Fruta 1,Banana,56.1,44.1,9.9,6.1,34.2,28.1,240.0,6.1,17.836257309941516,117.08333333333331
B,2026-05-28,Café,29,Fruta 2,Mamão,41.3,35.3,0.0,6.8,35.3,28.5,240.0,6.8,19.26345609065156,118.75
B,2026-05-28,Café,12,Especial,Iogurte ,34.8,34.8,0.19,0.0,34.61,34.61,240.0,0.0,0.0,144.20833333333334
B,2026-05-28,Café,20,Especial Veg,Similar a Iogurte Vegano,2.8,2.8,0.0,0.0,2.8,2.8,240.0,0.0,0.0,11.666666666666666
B,2026-05-28,Café,48,Manteiga,Manteiga ,2.0,2.0,0.0,1.0,2.0,1.0,240.0,1.0,50.0,4.166666666666667
B,2026-05-28,Almoço,124,PV,Isca de Carne ao Molho Escuro,209.9,196.10000000000005,0.0,0.0,196.10000000000005,196.10000000000005,1831.0,0.0,0.0,107.09994538503553
B,2026-05-28,Almoço,78,PB,Peixe ao M. de Peixada,135.0,99.9,0.0,0.0,99.9,99.9,1831.0,0.0,0.0,54.5603495357728
B,2026-05-28,Almoço,177,VEG,Bobó de Legumes,37.6,32.2,0.0,12.0,32.2,20.200000000000003,1831.0,12.0,37.267080745341616,11.032222829055163
B,2026-05-28,Almoço,4,Arroz/Baião,Arroz Branco,172.1,142.10000000000002,0.0,7.0,142.10000000000002,135.10000000000002,1831.0,7.0,4.926108374384236,73.78481703986894
B,2026-05-28,Almoço,2,Arroz Integral,Arroz Integral,60.6,48.60000000000001,6.3,2.0,42.30000000000001,40.30000000000001,1831.0,2.0,4.728132387706855,22.009830693610056
B,2026-05-28,Almoço,23,Feijão,Feijão de Corda,171.8,147.8,18.4,3.9,129.4,125.5,1831.0,3.9,3.0139103554868623,68.54178044784271
B,2026-05-28,Almoço,40,Guarnição,Macarrão,227.1,185.1,13.2,7.1,171.9,164.80000000000004,1831.0,7.1,4.130308318789994,90.00546149645004
B,2026-05-28,Almoço,142,Salada,Salada Crua,97.9,68.2,0.0,1.8,68.2,66.4,1831.0,1.8,2.6392961876832843,36.26433642818132
B,2026-05-28,Almoço,151,Sobremesa,Melão Japonês,102.5,84.5,0.0,8.1,84.5,76.4,1831.0,8.1,9.585798816568047,41.72583287820863
B,2026-05-28,Almoço,160,Suco,Seriguela,500.0,500.0,0.0,45.0,500.0,455.0,1831.0,45.0,9.0,248.4980884762425
B,2026-05-28,Almoço,169,Suco SA,Seriguela,50.0,50.0,0.0,20.0,50.0,30.0,1831.0,20.0,40.0,16.38448935008192
B,2026-05-28,Jantar,106,PV,Cubo Suíno ao Molho Barbecue,130.5,112.5,0.0,7.5,112.5,105.0,1273.0,7.5,6.666666666666667,82.48232521602513
B,2026-05-28,Jantar,68,PB,Isca de Frango Acebolado,136.1,112.1,14.0,6.0,98.1,92.1,1273.0,6.0,6.116207951070337,72.34878240377063
B,2026-05-28,Jantar,185,VEG,Escondidinho de Soja,31.5,20.5,0.0,2.0,20.5,18.5,1273.0,2.0,9.75609756097561,14.53260015710919
B,2026-05-28,Jantar,5,Arroz/Baião,Baião,182.8,149.8,0.0,8.9,149.8,140.9,1273.0,8.9,5.941255006675568,110.68342498036137
B,2026-05-28,Jantar,2,Arroz Integral,Arroz Integral,91.5,76.5,0.0,2.1,76.5,74.4,1273.0,2.1,2.7450980392156863,58.4446190102121
B,2026-05-28,Jantar,22,Feijão,Feijão Carioca,71.1,62.1,0.0,1.0,62.1,61.1,1273.0,1.0,1.610305958132045,47.99685781618224
B,2026-05-28,Jantar,44,Guarnição,Purê,188.7,164.7,0.0,10.3,164.7,154.39999999999998,1273.0,10.3,6.253794778384942,121.28829536527884
B,2026-05-28,Jantar,142,Salada,Salada Crua,72.8,42.80000000000001,0.0,7.0,42.80000000000001,35.80000000000001,1273.0,7.0,16.355140186915882,28.12254516889239
B,2026-05-28,Jantar,148,Sobremesa,Maçã,69.0,54.0,0.0,0.0,54.0,54.0,1273.0,0.0,0.0,42.41948153967007
B,2026-05-28,Jantar,157,Suco,Goiaba,350.0,350.0,0.0,2.0,350.0,348.0,1273.0,2.0,0.5714285714285714,273.36999214454045
B,2026-05-28,Jantar,166,Suco SA,Goiaba,50.0,50.0,0.0,10.0,50.0,40.0,1273.0,10.0,20.0,31.421838177533385
B,2026-05-29,Café,6,Café,Café ,36.0,36.0,12.0,6.0,24.0,18.0,229.0,6.0,25.0,78.60262008733625
B,2026-05-29,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,3.0,12.0,9.0,229.0,3.0,25.0,39.30131004366813
B,2026-05-29,Café,45,Leite,Leite ,19.0,19.0,0.0,0.8,19.0,18.2,229.0,0.8,4.2105263157894735,79.47598253275109
B,2026-05-29,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.4,3.0,2.6,229.0,0.4,13.333333333333334,11.353711790393014
B,2026-05-29,Café,160,Suco,Seriguela,40.0,40.0,0.0,2.0,40.0,38.0,229.0,2.0,5.0,165.93886462882097
B,2026-05-29,Café,169,Suco SA,Seriguela,15.0,15.0,0.0,1.0,15.0,14.0,229.0,1.0,6.666666666666667,61.1353711790393
B,2026-05-29,Café,137,Pão Francês,Pão Francês ,8.7,8.7,0.0,0.05,8.7,8.649999999999999,229.0,0.05,0.574712643678161,37.77292576419213
B,2026-05-29,Café,138,Pão Opção,Pão Sovado ,16.8,16.8,0.0,0.0,16.8,16.8,229.0,0.0,0.0,73.36244541484716
B,2026-05-29,Café,27,Fruta 1,Tangerina,39.7,31.000000000000004,0.0,2.3,31.000000000000004,28.700000000000003,229.0,2.3,7.419354838709675,125.32751091703058
B,2026-05-29,Café,31,Fruta 2,Melão Espanhol,36.2,30.200000000000003,0.0,1.8,30.200000000000003,28.4,229.0,1.8,5.960264900662252,124.01746724890832
B,2026-05-29,Café,10,Especial,Carne Moída ao Molho,18.7,16.0,0.0,3.0,16.0,13.0,229.0,3.0,18.75,56.76855895196506
B,2026-05-29,Café,17,Especial Veg,Geleia,0.135,0.135,0.0,0.0,0.135,0.135,229.0,0.0,0.0,0.5895196506550219
B,2026-05-29,Café,48,Manteiga,Manteiga ,2.0,2.0,0.0,0.1,2.0,1.9,229.0,0.1,5.0,8.296943231441048
B,2026-05-29,Almoço,115,PV,Dobradinha,111.5,115.6,0.0,10.1,115.6,105.5,1433.0,10.1,8.737024221453288,73.62177250523378
B,2026-05-29,Almoço,84,PB,Sobrecoxa Desossada,175.6,148.7,0.0,0.0,148.7,148.7,1433.0,0.0,0.0,103.76831821353804
B,2026-05-29,Almoço,206,VEG,Soja Nordestina,23.6,18.200000000000003,0.0,0.0,18.200000000000003,18.200000000000003,1433.0,0.0,0.0,12.700628053035592
B,2026-05-29,Almoço,4,Arroz/Baião,Arroz Branco,208.8,172.79999999999998,0.0,7.0,172.79999999999998,165.79999999999998,1433.0,7.0,4.0509259259259265,115.70132588974178
B,2026-05-29,Almoço,2,Arroz Integral,Arroz Integral,70.4,58.400000000000006,0.0,13.5,58.400000000000006,44.900000000000006,1433.0,13.5,23.11643835616438,31.33286810886253
B,2026-05-29,Almoço,22,Feijão,Feijão Carioca,240.1,210.1,0.0,10.0,210.1,200.1,1433.0,10.0,4.75963826749167,139.63712491277042
B,2026-05-29,Almoço,39,Guarnição,Farofa com Cenoura,120.4,99.4,0.0,10.0,99.4,89.4,1433.0,10.0,10.060362173038229,62.38660153524075
B,2026-05-29,Almoço,142,Salada,Salada Crua,117.7,79.9,5.7,2.9,74.2,71.3,1433.0,2.9,3.9083557951482475,49.75575715282624
B,2026-05-29,Almoço,148,Sobremesa,Maçã,82.0,64.0,0.0,0.0,64.0,64.0,1433.0,0.0,0.0,44.66154919748779
B,2026-05-29,Almoço,159,Suco,Manga,450.0,450.0,0.0,20.0,450.0,430.0,1433.0,20.0,4.444444444444445,300.06978367062106
B,2026-05-29,Almoço,168,Suco SA,Manga,50.0,50.0,0.0,15.0,50.0,35.0,1433.0,15.0,30.0,24.424284717376132
B,2026-05-29,Jantar,117,PV,Escondidinho de Carne,245.9,179.89999999999998,0.0,0.0,179.89999999999998,179.89999999999998,1097.0,0.0,0.0,163.9927073837739
B,2026-05-29,Jantar,60,PB,Cubos de Frango com Batata Rústica,82.0,67.0,0.0,5.0,67.0,62.0,1097.0,5.0,7.462686567164178,56.51777575205105
B,2026-05-29,Jantar,181,VEG,Bolinho de grão de bico,33.0,24.9,8.3,8.1,16.599999999999998,8.499999999999998,1097.0,8.1,48.795180722891565,7.748404740200545
B,2026-05-29,Jantar,4,Arroz/Baião,Arroz Branco,184.3,151.29999999999998,13.8,3.5,137.49999999999997,133.99999999999997,1097.0,3.5,2.545454545454546,122.15132178669094
B,2026-05-29,Jantar,2,Arroz Integral,Arroz Integral,52.3,43.3,0.0,12.0,43.3,31.3,1097.0,12.0,27.713625866050812,28.53236098450319
B,2026-05-29,Jantar,23,Feijão,Feijão de Corda,96.0,84.0,0.0,9.9,84.0,74.1,1097.0,9.9,11.785714285714285,67.5478577939836
B,2026-05-29,Jantar,36,Guarnição,Cuscuz,67.6,55.6,0.0,10.5,55.6,45.1,1097.0,10.5,18.884892086330936,41.11212397447584
B,2026-05-29,Jantar,142,Salada,Salada Crua,52.8,36.6,0.0,0.1,36.6,36.49999999999999,1097.0,0.1,0.273224043715847,33.2725615314494
B,2026-05-29,Jantar,146,Sobremesa,Banana,71.5,56.5,0.0,0.0,56.5,56.5,1097.0,0.0,0.0,51.504102096627165
B,2026-05-29,Jantar,158,Suco,Graviola,300.0,300.0,0.0,0.0,300.0,300.0,1097.0,0.0,0.0,273.4731084776664
B,2026-05-29,Jantar,167,Suco SA,Graviola,40.0,40.0,0.0,15.0,40.0,25.0,1097.0,15.0,37.5,22.7894257064722
B,2026-06-01,Café,6,Café,Café ,30.0,30.0,0.0,6.0,30.0,24.0,190.0,6.0,20.0,126.3157894736842
B,2026-06-01,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,3.0,12.0,9.0,190.0,3.0,25.0,47.36842105263158
B,2026-06-01,Café,45,Leite,Leite ,16.0,16.0,0.0,2.0,16.0,14.0,190.0,2.0,12.5,73.6842105263158
B,2026-06-01,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.4,3.0,2.6,190.0,0.4,13.333333333333334,13.68421052631579
B,2026-06-01,Café,156,Suco,Cajá,40.0,40.0,0.0,0.7,40.0,39.3,190.0,0.7,1.7499999999999998,206.8421052631579
B,2026-06-01,Café,165,Suco SA,Cajá,15.0,15.0,0.0,0.35,15.0,14.65,190.0,0.35,2.333333333333333,77.10526315789474
B,2026-06-01,Café,137,Pão Francês,Pão Francês ,8.8,8.8,0.0,2.3,8.8,6.500000000000001,190.0,2.3,26.13636363636363,34.21052631578948
B,2026-06-01,Café,138,Pão Opção,Pão Sovado ,13.5,13.5,0.0,1.9,13.5,11.6,190.0,1.9,14.074074074074073,61.05263157894737
B,2026-06-01,Café,25,Fruta 1,Laranja,42.4,33.7,15.1,3.9,18.6,14.7,190.0,3.9,20.96774193548387,77.36842105263159
B,2026-06-01,Café,31,Fruta 2,Melão Espanhol,39.4,33.4,0.0,4.4,33.4,29.0,190.0,4.4,13.17365269461078,152.6315789473684
B,2026-06-01,Café,9,Especial,Achocolatado,36.0,36.0,0.0,6.0,36.0,30.0,190.0,6.0,16.666666666666664,157.89473684210526
B,2026-06-01,Café,16,Especial Veg,Achocolatado vegano ,0.02,0.02,0.0,0.0,0.02,0.02,190.0,0.0,0.0,0.1052631578947368
B,2026-06-01,Café,48,Manteiga,Manteiga ,,0.0,0.0,,0.0,0.0,190.0,,,0.0
B,2026-06-01,Almoço,130,PV,Picadinho com Legumes,222.9,192.90000000000003,0.0,0.0,192.90000000000003,192.90000000000003,1693.0,0.0,0.0,113.93975191966923
B,2026-06-01,Almoço,81,PB,Sobrecoxa Assada,159.6,126.6,0.0,0.0,126.6,126.6,1693.0,0.0,0.0,74.77849970466627
B,2026-06-01,Almoço,196,VEG,Macarronada Vegetariana,47.1,39.0,0.0,2.7,39.0,36.3,1693.0,2.7,6.923076923076923,21.441228588304785
B,2026-06-01,Almoço,4,Arroz/Baião,Arroz Branco,231.6,192.6,0.0,7.0,192.6,185.6,1693.0,7.0,3.6344755970924196,109.62787950383937
B,2026-06-01,Almoço,2,Arroz Integral,Arroz Integral,82.5,67.5,0.0,10.9,67.5,56.6,1693.0,10.9,16.14814814814815,33.431777909037216
B,2026-06-01,Almoço,22,Feijão,Feijão Carioca,222.1,192.1,19.2,13.5,172.9,159.40000000000003,1693.0,13.5,7.807981492192018,94.15239220318962
B,2026-06-01,Almoço,37,Guarnição,Farofa,85.8,67.80000000000001,11.3,9.9,56.500000000000014,46.600000000000016,1693.0,9.9,17.522123893805304,27.525103366804498
B,2026-06-01,Almoço,142,Salada,Salada Crua,111.7,76.6,0.0,5.0,76.6,71.6,1693.0,5.0,6.527415143603134,42.2917897223863
B,2026-06-01,Almoço,146,Sobremesa,Banana,108.0,84.6,0.0,0.0,84.6,84.6,1693.0,0.0,0.0,49.97046662728884
B,2026-06-01,Almoço,159,Suco,Manga,450.0,450.0,0.0,30.0,450.0,420.0,1693.0,30.0,6.666666666666667,248.0803307737744
B,2026-06-01,Almoço,168,Suco SA,Manga,50.0,50.0,0.0,15.0,50.0,35.0,1693.0,15.0,30.0,20.67336089781453
B,2026-06-01,Jantar,108,PV,Cubo suíno acebolado,102.0,84.0,,,84.0,84.0,1323.0,,,63.49206349206349
B,2026-06-01,Jantar,67,PB,Fricassê de Frango,149.1,128.10000000000002,,,128.10000000000002,128.10000000000002,1323.0,,,96.82539682539684
B,2026-06-01,Jantar,205,VEG,Salpicão vegano,28.8,22.2,,,22.2,22.2,1323.0,,,16.780045351473923
B,2026-06-01,Jantar,4,Arroz/Baião,Arroz Branco,121.2,94.2,,,94.2,94.2,1323.0,,,71.20181405895691
B,2026-06-01,Jantar,2,Arroz Integral,Arroz Integral,55.2,46.2,,,46.2,46.2,1323.0,,,34.92063492063492
B,2026-06-01,Jantar,23,Feijão,Feijão de Corda,162.0,144.0,,,144.0,144.0,1323.0,,,108.84353741496598
B,2026-06-01,Jantar,35,Guarnição,Batata Souté,128.6,104.6,,,104.6,104.6,1323.0,,,79.06273620559335
B,2026-06-01,Jantar,142,Salada,Salada Crua,63.0,44.1,,,44.1,44.1,1323.0,,,33.33333333333333
B,2026-06-01,Jantar,145,Sobremesa,Abacaxi,68.9,56.900000000000006,,,56.900000000000006,56.900000000000006,1323.0,,,43.00831443688587
B,2026-06-01,Jantar,154,Suco,Acerola,380.0,380.0,,,380.0,380.0,1323.0,,,287.2260015117158
B,2026-06-01,Jantar,163,Suco SA,Acerola,50.0,50.0,,,50.0,50.0,1323.0,,,37.79289493575208
B,2026-06-02,Café,6,Café,Café ,36.0,36.0,0.0,6.0,36.0,30.0,220.0,6.0,16.666666666666664,136.36363636363637
B,2026-06-02,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,3.0,12.0,9.0,220.0,3.0,25.0,40.90909090909091
B,2026-06-02,Café,45,Leite,Leite ,19.0,19.0,0.0,0.8,19.0,18.2,220.0,0.8,4.2105263157894735,82.72727272727273
B,2026-06-02,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.3,3.0,2.7,220.0,0.3,10.0,12.272727272727272
B,2026-06-02,Café,157,Suco,Goiaba,40.0,40.0,0.0,2.0,40.0,38.0,220.0,2.0,5.0,172.72727272727272
B,2026-06-02,Café,166,Suco SA,Goiaba,15.0,15.0,0.0,3.0,15.0,12.0,220.0,3.0,20.0,54.54545454545455
B,2026-06-02,Café,137,Pão Francês,Pão Francês ,9.1,9.1,0.0,1.2,9.1,7.899999999999999,220.0,1.2,13.186813186813188,35.90909090909091
B,2026-06-02,Café,139,Pão Opção,Pão de Forma,8.0,8.0,0.0,0.7,8.0,7.3,220.0,0.7,8.75,33.18181818181818
B,2026-06-02,Café,24,Fruta 1,Banana,48.9,39.9,0.0,4.8,39.9,35.1,220.0,4.8,12.030075187969924,159.54545454545453
B,2026-06-02,Café,28,Fruta 2,Abacaxi,36.1,30.1,0.0,2.3,30.1,27.8,220.0,2.3,7.6411960132890355,126.36363636363636
B,2026-06-02,Café,15,Especial,Queijo ,6.0,6.0,0.0,0.2,6.0,5.8,220.0,0.2,3.3333333333333335,26.363636363636363
B,2026-06-02,Café,18,Especial Veg,Granola,0.24,0.24,0.0,0.0,0.24,0.24,220.0,0.0,0.0,1.0909090909090908
B,2026-06-02,Café,48,Manteiga,Manteiga ,2.0,2.0,0.0,0.1,2.0,1.9,220.0,0.1,5.0,8.636363636363637
B,2026-06-02,Almoço,107,PV,Cubo Suíno à Carioca,155.6,128.60000000000002,14.3,6.8,114.30000000000003,107.50000000000004,1864.0,6.8,5.949256342957129,57.6716738197425
B,2026-06-02,Almoço,71,PB,Isca de Frango ao M. de Legumes,189.9,194.5,0.0,0.0,194.5,194.5,1864.0,0.0,0.0,104.34549356223177
B,2026-06-02,Almoço,212,VEG,Vatapá Vegano,77.6,66.8,0.0,12.0,66.8,54.8,1864.0,12.0,17.964071856287426,29.399141630901287
B,2026-06-02,Almoço,5,Arroz/Baião,Baião,240.0,195.0,0.0,2.5,195.0,192.5,1864.0,2.5,1.282051282051282,103.2725321888412
B,2026-06-02,Almoço,2,Arroz Integral,Arroz Integral,90.0,72.0,0.0,0.0,72.0,72.0,1864.0,0.0,0.0,38.62660944206009
B,2026-06-02,Almoço,23,Feijão,Feijão de Corda,123.5,108.5,20.9,5.0,87.6,82.6,1864.0,5.0,5.707762557077626,44.31330472103004
B,2026-06-02,Almoço,44,Guarnição,Purê,293.7,254.70000000000005,19.6,15.1,235.10000000000005,220.00000000000009,1864.0,15.1,6.422798809017438,118.0257510729614
B,2026-06-02,Almoço,142,Salada,Salada Crua,96.2,61.09999999999999,9.4,3.1,51.69999999999999,48.59999999999999,1864.0,3.1,5.996131528046423,26.07296137339055
B,2026-06-02,Almoço,149,Sobremesa,Melancia,123.5,99.5,0.0,0.0,99.5,99.5,1864.0,0.0,0.0,53.37982832618026
B,2026-06-02,Almoço,161,Suco,Tamarindo,300.0,300.0,50.0,10.0,250.0,240.0,1864.0,10.0,4.0,128.75536480686696
B,2026-06-02,Almoço,170,Suco SA,Tamarindo,50.0,50.0,0.0,30.0,50.0,20.0,1864.0,30.0,60.0,10.72961373390558
B,2026-06-02,Jantar,97,PV,Carne Moída Refogada,168.0,144.0,18.0,16.0,126.0,110.0,1265.0,16.0,12.698412698412698,86.95652173913044
B,2026-06-02,Jantar,81,PB,Sobrecoxa Assada,111.1,87.10000000000001,0.0,0.0,87.10000000000001,87.10000000000001,1265.0,0.0,0.0,68.85375494071147
B,2026-06-02,Jantar,190,VEG,Hambúrguer de Soja,43.5,35.4,11.8,7.9,23.599999999999998,15.699999999999998,1265.0,7.9,33.47457627118644,12.411067193675889
B,2026-06-02,Jantar,4,Arroz/Baião,Arroz Branco,140.7,116.70000000000002,14.6,7.5,102.10000000000002,94.60000000000002,1265.0,7.5,7.345739471106756,74.7826086956522
B,2026-06-02,Jantar,2,Arroz Integral,Arroz Integral,51.6,42.6,0.0,8.9,42.6,33.7,1265.0,8.9,20.89201877934272,26.64031620553359
B,2026-06-02,Jantar,22,Feijão,Feijão Carioca,166.5,145.5,20.8,6.8,124.7,117.9,1265.0,6.8,5.45308740978348,93.20158102766798
B,2026-06-02,Jantar,40,Guarnição,Macarrão,192.1,156.1,0.0,12.0,156.1,144.1,1265.0,12.0,7.687379884689302,113.91304347826087
B,2026-06-02,Jantar,142,Salada,Salada Crua,100.1,73.1,7.3,2.0,65.8,63.8,1265.0,2.0,3.0395136778115504,50.43478260869565
B,2026-06-02,Jantar,148,Sobremesa,Maçã,73.2,58.2,0.0,0.0,58.2,58.2,1265.0,0.0,0.0,46.00790513833992
B,2026-06-02,Jantar,155,Suco,Caju,350.0,350.0,0.0,10.0,350.0,340.0,1265.0,10.0,2.857142857142857,268.77470355731225
B,2026-06-02,Jantar,164,Suco SA,Caju,50.0,50.0,0.0,20.0,50.0,30.0,1265.0,20.0,40.0,23.715415019762847
B,2026-06-03,Café,6,Café,Café ,36.0,36.0,0.0,6.0,36.0,30.0,203.0,6.0,16.666666666666664,147.7832512315271
B,2026-06-03,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,5.0,12.0,7.0,203.0,5.0,41.66666666666667,34.48275862068966
B,2026-06-03,Café,45,Leite,Leite ,18.0,18.0,0.0,0.75,18.0,17.25,203.0,0.75,4.166666666666666,84.97536945812809
B,2026-06-03,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.3,3.0,2.7,203.0,0.3,10.0,13.300492610837438
B,2026-06-03,Café,158,Suco,Graviola,40.0,40.0,0.0,3.0,40.0,37.0,203.0,3.0,7.5,182.26600985221677
B,2026-06-03,Café,167,Suco SA,Graviola,15.0,15.0,0.0,4.0,15.0,11.0,203.0,4.0,26.666666666666668,54.1871921182266
B,2026-06-03,Café,137,Pão Francês,Pão Francês ,8.7,8.7,0.0,2.3,8.7,6.4,203.0,2.3,26.436781609195403,31.52709359605911
B,2026-06-03,Café,138,Pão Opção,Pão Sovado ,12.9,12.9,0.0,2.0,12.9,10.9,203.0,2.0,15.503875968992247,53.69458128078818
B,2026-06-03,Café,26,Fruta 1,Maçã,36.1,27.9,0.0,1.0,27.9,26.9,203.0,1.0,3.584229390681004,132.51231527093597
B,2026-06-03,Café,30,Fruta 2,Melancia,51.9,43.2,0.0,2.9,43.2,40.3,203.0,2.9,6.712962962962962,198.52216748768475
B,2026-06-03,Café,14,Especial,Ovos Mexidos,18.7,16.0,0.0,1.4,16.0,14.6,203.0,1.4,8.75,71.92118226600985
B,2026-06-03,Café,19,Especial Veg,Pasta de Amendoim,0.09,0.09,0.0,0.0,0.09,0.09,203.0,0.0,0.0,0.4433497536945813
B,2026-06-03,Café,48,Manteiga,Manteiga ,2.0,2.0,0.0,0.1,2.0,1.9,203.0,0.1,5.0,9.35960591133005
B,2026-06-03,Almoço,119,PV,Feijoada,361.7,313.70000000000005,0.0,4.1,313.70000000000005,309.6,1713.0,4.1,1.3069811922218677,180.7355516637478
B,2026-06-03,Almoço,91,PB,Sobrecoxa com Gergelim,205.9,163.89999999999998,0.0,0.0,163.89999999999998,163.89999999999998,1713.0,0.0,0.0,95.68009340338584
B,2026-06-03,Almoço,198,VEG,Moqueca Vegetariana,34.8,29.4,0.0,10.5,29.4,18.9,1713.0,10.5,35.714285714285715,11.033274956217165
B,2026-06-03,Almoço,4,Arroz/Baião,Arroz Branco,304.8,256.8,0.0,0.0,256.8,256.8,1713.0,0.0,0.0,149.9124343257443
B,2026-06-03,Almoço,2,Arroz Integral,Arroz Integral,100.1,82.1,13.7,1.5,68.39999999999999,66.89999999999999,1713.0,1.5,2.192982456140351,39.05429071803852
B,2026-06-03,Almoço,22,Feijão,Feijão Carioca,132.6,114.60000000000002,19.1,3.0,95.50000000000003,92.50000000000004,1713.0,3.0,3.141361256544502,53.998832457676606
B,2026-06-03,Almoço,38,Guarnição,Farofa Branca com Soja,110.6,89.60000000000001,0.0,9.1,89.60000000000001,80.50000000000001,1713.0,9.1,10.156249999999998,46.99357851722126
B,2026-06-03,Almoço,142,Salada,Salada Crua,109.3,74.19999999999999,5.7,4.0,68.49999999999999,64.49999999999999,1713.0,4.0,5.8394160583941614,37.65323992994745
B,2026-06-03,Almoço,147,Sobremesa,Laranja,106.1,85.39999999999999,0.0,0.0,85.39999999999999,85.39999999999999,1713.0,0.0,0.0,49.85405720957384
B,2026-06-03,Almoço,155,Suco,Caju,530.0,530.0,0.0,10.0,530.0,520.0,1713.0,10.0,1.8867924528301887,303.56100408639816
B,2026-06-03,Almoço,164,Suco SA,Caju,50.0,50.0,0.0,13.0,50.0,37.0,1713.0,13.0,26.0,21.599532983070635
B,2026-06-03,Jantar,123,PV,Isca de Carne ao M. Tomate,183.3,159.3,39.8,10.2,119.50000000000001,109.3,1051.0,10.2,8.535564853556483,103.99619410085634
B,2026-06-03,Jantar,52,PB,Cubos de Frango Acebolado,82.9,67.9,0.0,0.0,67.9,67.9,1051.0,0.0,0.0,64.60513796384396
B,2026-06-03,Jantar,199,VEG,Panqueca Vegana ao Molho Branco,56.7,36.900000000000006,12.3,1.5,24.600000000000005,23.100000000000005,1051.0,1.5,6.097560975609754,21.979067554709804
B,2026-06-03,Jantar,4,Arroz/Baião,Arroz Branco,176.0,143.0,13.0,0.3,130.0,129.7,1051.0,0.3,0.23076923076923075,123.40627973358704
B,2026-06-03,Jantar,2,Arroz Integral,Arroz Integral,49.8,40.8,0.0,7.0,40.8,33.8,1051.0,7.0,17.15686274509804,32.159847764034254
B,2026-06-03,Jantar,23,Feijão,Feijão de Corda,123.5,108.5,0.0,18.1,108.5,90.4,1051.0,18.1,16.682027649769587,86.01332064700286
B,2026-06-03,Jantar,36,Guarnição,Cuscuz,80.1,65.1,13.0,5.9,52.099999999999994,46.2,1051.0,5.9,11.324376199616125,43.9581351094196
B,2026-06-03,Jantar,142,Salada,Salada Crua,88.7,56.29999999999998,0.0,2.5,56.29999999999998,53.79999999999998,1051.0,2.5,4.4404973357016,51.1893434823977
B,2026-06-03,Jantar,150,Sobremesa,Melão Espanhol,71.2,62.5,0.0,0.0,62.5,62.5,1051.0,0.0,0.0,59.46717411988583
B,2026-06-03,Jantar,160,Suco,Seriguela,350.0,350.0,0.0,30.0,350.0,320.0,1051.0,30.0,8.571428571428571,304.4719314938154
B,2026-06-03,Jantar,169,Suco SA,Seriguela,50.0,50.0,0.0,22.0,50.0,28.0,1051.0,22.0,44.0,26.641294005708847
B,2026-06-08,Café,6,Café,Café ,36.0,36.0,12.0,8.0,24.0,16.0,186.0,8.0,33.33333333333333,86.02150537634408
B,2026-06-08,Café,8,Café SA,Café sem Açúcar,12.0,12.0,0.0,1.0,12.0,11.0,186.0,1.0,8.333333333333332,59.13978494623656
B,2026-06-08,Café,45,Leite,Leite ,17.0,17.0,0.0,0.9,17.0,16.1,186.0,0.9,5.294117647058823,86.55913978494624
B,2026-06-08,Café,46,Leite Veg,Leite de Soja ,3.0,3.0,0.0,0.3,3.0,2.7,186.0,0.3,10.0,14.516129032258064
B,2026-06-08,Café,156,Suco,Cajá,40.0,40.0,0.0,2.0,40.0,38.0,186.0,2.0,5.0,204.3010752688172
B,2026-06-08,Café,165,Suco SA,Cajá,15.0,15.0,0.0,4.0,15.0,11.0,186.0,4.0,26.666666666666668,59.13978494623656
